"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
5177078301,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/2770805","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.571317,-95.014928,4,NA,NA,NA,NA,NA,"2016-03-11",11,3,2016,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",2770805,NA,"Mike Gigliotti",2018-09-21 05:58:56,"CC_BY_NC_4_0","andrewdavies9000","andrewdavies9000",NA,NA,2025-06-06 23:47:25.989,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167910303,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/7802380","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.57313,-95.011122,NA,NA,NA,NA,NA,NA,"2017-08-15T10:40",15,8,2017,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",7802380,NA,"Mike Gigliotti",2018-08-16 20:51:18,"CC_BY_NC_4_0","Timothy Reichard","Timothy Reichard",NA,NA,2025-06-07 00:21:18.71,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167790385,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/281278570","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.139545,-85.740848,11,NA,NA,NA,NA,NA,"2025-05-13T15:03",13,5,2025,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",281278570,NA,"adak",2025-05-15 16:15:24,"CC_BY_NC_4_0","adak","adak",NA,NA,2025-06-07 02:04:09.183,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167773313,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/21643544","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.314663,-94.821005,5,NA,NA,NA,NA,NA,"2019-03-26T15:32:57",26,3,2019,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",21643544,NA,"Matt",2019-03-26 21:30:25,"CC_BY_NC_4_0","Matt","Matt",NA,NA,2025-06-07 00:06:04.888,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167554284,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/283155032","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Mississippi","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.375745,-88.441425,NA,NA,NA,NA,NA,NA,"2025-05-22T10:31:59",22,5,2025,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",283155032,NA,"ry_folk",2025-05-22 15:49:51,"CC_BY_NC_4_0","ry_folk","ry_folk",NA,NA,2025-06-07 02:09:36.73,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5166945663,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/281039526","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.6755,-94.04353,223,NA,NA,NA,NA,NA,"2025-04-19T14:10",19,4,2025,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",281039526,NA,"emmaquindelover",2025-05-14 16:03:43,"CC_BY_NC_4_0","emmaquindelover","emmaquindelover",NA,NA,2025-06-07 01:38:38.337,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5166912488,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/283012728","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.572987,-95.011269,3,NA,NA,NA,NA,NA,"2025-05-20T09:17:41",20,5,2025,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",283012728,NA,"austeknight",2025-05-21 23:35:55,"CC_BY_NC_4_0","austeknight","austeknight",NA,NA,2025-06-07 01:21:51.027,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5166777734,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/281414270","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Alabama","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.257405,-88.123969,7,NA,NA,NA,NA,NA,"2025-05-15T17:57:52",15,5,2025,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",281414270,NA,"succulentface",2025-05-16 03:24:52,"CC_BY_NC_4_0","succulentface","succulentface",NA,NA,2025-06-07 00:03:28.723,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154743762,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/276840463","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.704958,-93.85527,3,NA,NA,NA,NA,NA,"2025-04-21T14:32",21,4,2025,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",276840463,NA,"Ad Konings",2025-04-30 01:09:15,"CC_BY_NC_4_0","Ad Konings","Ad Konings",NA,NA,2025-06-07 01:04:43.411,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154698145,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/278542139","Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",NA,"SPECIES","Minuca longisignalis (Salmon & Atsaides, 1968)","Minuca longisignalis",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.366655,-94.759102,NA,NA,NA,NA,NA,NA,"2025-04-22T10:12",22,4,2025,9279534,9279534,"HUMAN_OBSERVATION","iNaturalist","Observations",278542139,NA,"Millie Basden",2025-05-04 21:11:10,"CC_BY_4_0","Millie Basden","Millie Basden",NA,NA,2025-06-07 03:06:38.524,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
