"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
5177327317,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/285248598","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",25.981883,-81.591699,122,NA,NA,NA,NA,NA,"2025-03-25T10:57",25,3,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","285248598","","Brian Long",2025-05-30 03:50:01,"CC_BY_NC_4_0","Brian Long","Brian Long",NA,NA,2025-06-07 01:37:32.033,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5176985015,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/285814091","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.832605,-97.114877,NA,NA,NA,NA,NA,NA,"2025-05-31T11:43",31,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","285814091","","Kim Draper",2025-06-01 01:20:44,"CC_BY_NC_4_0","Kim Draper","Kim Draper",NA,NA,2025-06-07 02:52:46.886,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5168343844,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/282774260","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","BR","","Ceará","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-3.618554,-38.744546,109,NA,NA,NA,NA,NA,"2025-05-18T20:38",18,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","282774260","","Alisson Max Dutruel",2025-05-21 00:41:54,"CC_BY_NC_4_0","Alisson Max Dutruel","Alisson Max Dutruel",NA,NA,2025-06-07 00:42:06.526,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167718518,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/281696758","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.283433,-80.61023,4,NA,NA,NA,NA,NA,"2022-11-11T23:49:51",11,11,2022,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","281696758","","dr_pringle",2025-05-17 08:07:48,"CC_BY_NC_4_0","dr_pringle","dr_pringle",NA,NA,2025-06-07 02:18:39.811,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167715599,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/283044256","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Alabama","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.318391,-88.141754,555,NA,NA,NA,NA,NA,"2025-05-21T10:37",21,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","283044256","","Trayvond Russ",2025-05-22 13:01:49,"CC_BY_NC_4_0","Diego Armando Segura","Diego Armando Segura",NA,NA,2025-06-07 02:13:24.62,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167678830,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/282937568","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.078631,-82.007667,22,NA,NA,NA,NA,NA,"2025-05-17T18:53:23",17,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","282937568","","Russ Hendricks",2025-05-21 23:57:27,"CC_BY_NC_4_0","beaurileyjoseph","beaurileyjoseph",NA,NA,2025-06-07 01:39:40.257,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167615898,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/281305013","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.020303,-97.048675,3,NA,NA,NA,NA,NA,"2025-05-14T21:57:36",14,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","281305013","","ericevans24",2025-05-15 18:07:55,"CC_BY_NC_4_0","ericevans24","ericevans24",NA,NA,2025-06-07 00:43:03.985,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5167122992,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/284247991","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.355459,-87.431113,NA,NA,NA,NA,NA,NA,"2025-05-25T10:16:06",25,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","284247991","","Robert Pitts",2025-05-26 13:30:20,"CC_BY_NC_4_0","Robert Pitts","Robert Pitts",NA,NA,2025-06-07 01:07:35.194,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5166986178,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/282757168","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.028845,-97.136886,14,NA,NA,NA,NA,NA,"2025-05-20T14:53:27",20,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","282757168","","John Karges",2025-05-20 23:12:00,"CC_BY_NC_4_0","John Karges","John Karges",NA,NA,2025-06-07 01:14:38.371,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154911394,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/279163481","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",25.839245,-81.381263,28,NA,NA,NA,NA,NA,"2025-05-06T21:56:13",6,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","279163481","","Zachary Lang",2025-05-07 07:20:13,"CC_BY_NC_4_0","Zachary Lang","Zachary Lang",NA,NA,2025-06-07 01:59:39.063,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154769914,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/276835339","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.066095,-97.030424,7,NA,NA,NA,NA,NA,"2025-04-29T17:28:14",29,4,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","276835339","","Jon McIntyre",2025-04-30 00:52:04,"CC_BY_NC_4_0","Jon McIntyre","Jon McIntyre",NA,NA,2025-06-07 01:27:13.798,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154665359,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/280435621","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Alabama","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.268397,-87.579475,3,NA,NA,NA,NA,NA,"2025-05-11T21:17:47",11,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","280435621","","Chase Egli",2025-05-12 02:55:15,"CC_BY_NC_4_0","Chase Egli","Chase Egli",NA,NA,2025-06-07 01:19:50.489,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154623903,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/279362818","Animalia","Chordata",NA,"Siluriformes","Ariidae","Bagre","Bagre marinus",NA,"SPECIES","Bagre marinus (Mitchill, 1815)","Bagre marinus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.687992,-85.225808,2,NA,NA,NA,NA,NA,"2025-05-07T11:40:14",7,5,2025,5202981,5202981,"HUMAN_OBSERVATION","iNaturalist","Observations","279362818","","Peter Wilson",2025-05-08 01:05:03,"CC_BY_NC_4_0","Peter Wilson","Peter Wilson",NA,NA,2025-06-07 00:37:09.026,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
