"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
5154717530,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/258330988","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","South Carolina","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.231647,-80.867713,8,NA,NA,NA,NA,NA,"2025-01-12T14:22:32",12,1,2025,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",258330988,NA,"Sawyer Baran",2025-01-13 02:29:23,"CC_BY_4_0","Sawyer Baran","Sawyer Baran",NA,NA,2025-06-07 00:43:11.046,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154619722,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/259592055","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",26.376583,-81.86065,4,NA,NA,NA,NA,NA,"2025-01-25T12:13:35",25,1,2025,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",259592055,NA,"Zachary Lang",2025-01-26 00:59:03,"CC_BY_NC_4_0","Zachary Lang","Zachary Lang",NA,NA,2025-06-07 01:12:43.517,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154572914,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/277592946","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","South Carolina","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.685805,-79.88668,5,NA,NA,NA,NA,NA,"2025-05-01T12:52:55",1,5,2025,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",277592946,NA,"Lydia Cox",2025-05-02 03:02:00,"CC_BY_NC_4_0","Lydia Cox","Lydia Cox",NA,NA,2025-06-07 02:49:21.057,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154466804,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/259449863","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.711125,-82.691125,4,NA,NA,NA,NA,NA,"2025-01-24T13:16:39",24,1,2025,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",259449863,NA,"mcnugget240",2025-01-24 18:30:16,"CC_BY_NC_4_0","mcnugget240","mcnugget240",NA,NA,2025-06-07 02:15:58.331,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154385491,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/259591843","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",26.376525,-81.860672,12,NA,NA,NA,NA,NA,"2025-01-25T12:08:53",25,1,2025,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",259591843,NA,"Zachary Lang",2025-01-26 00:57:13,"CC_BY_NC_4_0","Zachary Lang","Zachary Lang",NA,NA,2025-06-07 00:02:32.178,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154380692,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/266986592","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.709867,-82.689072,3,NA,NA,NA,NA,NA,"2025-03-25T18:34:39",25,3,2025,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",266986592,NA,"taylorsmith1221",2025-03-26 01:03:20,"CC_BY_NC_4_0","taylorsmith1221","taylorsmith1221",NA,NA,2025-06-07 02:59:53.423,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154277905,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/272851584","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.978269,-84.409162,3266,NA,NA,NA,NA,NA,"2025-01-30T13:52:11",30,1,2025,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",272851584,NA,"esmer11",2025-04-25 02:15:54,"CC_BY_NC_4_0","esmer11","esmer11",NA,NA,2025-06-07 03:01:44.373,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154275787,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/267954001","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.314074,-94.822128,81,NA,NA,NA,NA,NA,"2024-02-17",17,2,2024,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",267954001,NA,"Copepod and Seethe",2025-03-31 19:58:04,"CC_BY_NC_4_0","Copepod and Seethe","Copepod and Seethe",NA,NA,2025-06-07 01:04:18.724,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154239783,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/254038544","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.878805,-97.45928,2,NA,NA,NA,NA,NA,"2024-12-03T14:46:58",3,12,2024,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",254038544,NA,"sagecrab",2024-12-03 22:00:51,"CC_BY_4_0","Jane Weeden","Jane Weeden",NA,NA,2025-06-07 03:13:16.503,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
5154165409,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/209011877","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus",NA,"SPECIES","Petrolisthes armatus (Gibbes, 1850)","Petrolisthes armatus","","US","","North Carolina","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",34.695807,-76.614152,1244,NA,NA,NA,NA,NA,"2024-01-11T14:15:08",11,1,2024,2222709,2222709,"HUMAN_OBSERVATION","iNaturalist","Observations",209011877,NA,"Mic Schulte",2025-04-08 19:57:44,"CC_BY_NC_4_0","Jillian Daly","Jillian Daly",NA,NA,2025-06-07 01:58:24.247,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
